A982 PLAZA CADEREYTA,BLVD REVOLUCION 1103 LOC D07,CADEREYTA JIMENEZ,,67480,MX
EM: TAMAYO RODRIGUEZ CLAUDIA,BENITO JUAREZ 538 OTE,VICTORIA,,87000,MX
OPTICAS DE MEXICO CENTRO DE,BENITO JUAREZ No. 538,VICTORIA,,87000,MX
OPTICAS DE MEXICO CENTRO DE,BENITO JUAREZ No. 538,VICTORIA,,87000,MX
EM: TAMAYO RODRIGUEZ CLAUDIA,BENITO JUAREZ 538 OTE,VICTORIA,,87000,MX
A634 COPPEL JUAREZ (MATAMOROS),AV DEL NINO 41,MATAMOROS,,87455,MX
A830 MATAMOROS PLAZA,AV PEDRO CARDENAS LOC 1 Y 2,MATAMOROS,,87390,MX
B175 SENDERO MATAMOROS,AV CONSTITUYENTES 300 LOC 22,MATAMOROS,,87315,MX
A645 COPPEL PATIO MATAMOROS,AV CONSTITUYENTES 300,MATAMOROS,,87348,MX
OPTICAS INTERAMERICANA SA DE CV,AV. PEDRO CARDENAS 1901 LOC. 30,MATAMOROS,,87390,MX
A553 COPPEL MATAMOROS,AV PEDRO CARDENAS 1901,MATAMOROS,,87390,MX
OPPENHEIMER EYE CLINIC PLLC,3306 N ROOSEVELT BLVD,KEY WEST,FL,33040,US
SENIA BUSTILLO OD PA,8765 S W 165TH AVE STE 107,MIAMI,FL,33193,US
HAGEN EYE CARE,12977 SW 112TH ST,MIAMI,FL,33186,US
SAVITRI BADRI MAHARAJ,12225 S W 128TH ST UNIT 104,MIAMI,FL,33186,US
DR MARIO CARCAMO,13852 SW 88TH ST,MIAMI,FL,33186,US
"GARY P. GEGERSON, OD",12139 SOUTH DIXIE HWY,MIAMI,FL,33156,US
SAVITRI BADRI MAHARAJ,12225 S W 128TH ST UNIT 104,MIAMI,FL,33186,US
HAGEN EYE CARE,12977 SW 112TH ST,MIAMI,FL,33186,US
C & K EYECARE,11654 N KENDALL DR,MIAMI,FL,33176-1005,US
JAMES SEGAL MD PA,5858 SW 68TH ST,MIAMI,FL,33143,US
DR MARIO CARCAMO,13852 SW 88TH ST,MIAMI,FL,33186,US
SENIA BUSTILLO OD PA,8765 S W 165TH AVE STE 107,MIAMI,FL,33193,US
ADOLFO TAPIA,8260 SW 43RD TER,MIAMI,FL,33155-4217,US
OPTICAL LOPEZ,3025 CORAL WAY,Miami,FL,33145-3207,US
WEST KENDALL EYE CARE,14411 SW 42ND ST,MIAMI,FL,33175-7818,US
CARTERS OPTICAL,6703 NW 7TH ST  POS 3179,MIAMI,FL,33126,US
JCA OPTICAL LTD,6703 NW 7TH ST  POS #63488,MIAMI,FL,33126,US
MIAMI DADE COMMUNITY COLLEGE,950 NW 20TH ST RM 1101,MIAMI,FL,33127-4693,US
CA PRESTIGE EYEWEAR,2259 N W 20TH ST,MIAMI,FL,33142,US
PEARLE VISION JAIRO STACIA,7701 NW 15TH ST STE CW830131,MIAMI,FL,33106,US
VISION EXPRESS CO LTD,9515 NW 13TH ST,DORAL,FL,33172-3048,US
SER CARGO EXPRESS,1634 NW 82ND AVE,MIAMI,FL,33126,US
FOCUS VISION,8401 NW 17TH ST,DORAL,FL,33126-1005,US
VISUAL EYES,8401 NW 17TH ST,DORAL,FL,33191,US
VISUAL EYES,8401 NW 17TH STREET,MIAMI,FL,33191-1005,US
SALISHA MOHAMMED C/O EASTERN EYECAR,8401 NW 17TH ST,DORAL,FL,33126-1005,US
OPTICAL OUTLOOK,8401 NW 17TH ST,MIAMI,FL,33191,US
ADRIANA TINEO,1940 NW 82 AVE,DORAL,FL,33126,US
MORRIS OPTICAL,1 AEROPOST WAY KIN 12095,MIAMI,FL,33206,US
KLY EYE CARE / YOURAINNE KELLY,1 AEROPOST WAY AUA 8821,MIAMI,FL,33206,US
OPTIEK NINON,2000 NW 97TH AVE STE 114,MIAMI,FL,33172,US
LABO VISION,10900 NW 21ST ST UNIT 130,MIAMI,FL,33172,US
JOSEPH PIERRE YVES DECASTRO,10900 NW 21ST ST UNIT 130,MIAMI,FL,33172,US
WILLIAMS OPTICAL TBXX2556,7801 NW 37TH ST,DORAL,FL,33195,US
RASHMI MATHUR OPTICAL,"TBX9721, 7801 NW 37TH ST",DORAL,FL,33195,US
TRANS-EXPRESS VIP SAL 6545,7801 NW 37TH,MIAMI,FL,33166,US
TRI 284,7801 NW 37TH ST,MIAMI,FL,33166,US
INFINITE EYES,8900 NW 35TH LANE  UNIT 130 STE 952,DORAL,FL,33192,US
COMPASS FREIGHT BROKERS,8900 NW 35TH LN STE 140,DORAL,FL,33172,US
SOCIAL EYES OPTICAL,8900 NW 35TH LANE UNIT 130 STE 9888,MIAMI,FL,33172,US
JCA OPTICAL,10813 NW 30TH ST STE 115 WEB 69265,MIAMI,FL,33192,US
SUMINISTROS OPTICOS DE EL SALVADOR,2200 NW 129TH AVE STE 108,MIAMI,FL,33182,US
KETAN PATEL,10813 NW 30TH ST,MIAMI,FL,33172,US
CAVALIER LOGISTICS,13439 NW 19TH LN,MIAMI,FL,33182,US
CONCEPTS IN FREIGHT INC,10814 NW 33RD ST STE 115,MIAMI,FL,33172,US
JOHN BULL LTD,284 BAY ST,NASSAU,,,BS
BAHAMAS VISION CENTRE,PO BOX N 386,NASSAU,,9,BS
FAMILY EYE CARE CENTER,65 COLLINS AVE,NASSAU,,,BS
IMPERIAL OPTICAL CO LTD,ROSETTA ST 32 SIXTH TERRACE,NASSAU,,0,BS
IMPERIAL OPTICAL CO LTD,ROSETTA ST 32 SIXTH TERRACE,NASSAU,,0,BS
JOHN BULL LTD,284 BAY ST,NASSAU,,,BS
FAMILY EYE CARE CENTER,65 COLLINS AVE,NASSAU,,,BS
BAHAMAS VISION CENTRE,PO BOX N 386,NASSAU,,9,BS
AMARILLAS AGUILAR JORGE,AV. SALVATIERRA S/N,LORETO,,23880,MX
SAHARA ARMENDARIZ EDUARDO JAVIER,WENCESLAO LINK S/N L-9,LORETO,,23880,MX
SAHARA ARMENDARIZ EDUARDO JAVIER,WENCESLAO LINK S/N L-9,LORETO,,23880,MX
AMARILLAS AGUILAR JORGE,AV. SALVATIERRA S/N,LORETO,,23880,MX
ROCHA BELTRAN GILBERTO,BENITO JUAREZ No. 338 PTE,AHOME,,81200,MX
B728 SENDERO LOS MOCHIS,BLVD ANTONIO ROSALES 2300 LOC D3,AHOME,,81210,MX
VARELA SARABIA MONICA,RODOLFO T.LOAIZA No. 610-210,AHOME,,81220,MX
MANJARREZ VARELA LINA MARGARITA,SERAPIO RENDON No. 561 PTE.,AHOME,,81200,MX
EM: SUC. PLAZA CIUDAD OBREGON,NO REELECCION No. 826,AHOME,,81200,MX
LEDESMA MELECIO ZARHAEMLA,ALVARO OBREGON PTE No. 1431-A,AHOME,,81245,MX
OPTICA GARCIA S.A.DE C.V,GABRIEL LEYVA No. 198 SUR,AHOME,,81200,MX
B004 LOS MOCHIS CENTRO,AV INDEPENDENCIA 385,AHOME,,81200,MX
ACOSTA NAVARRO ROMINA PAOLA,GABRIEL LEYVA SUR No. 160,AHOME,,81200,MX
B311 SEARS LOS MOCHIS,BLVD CENTENARIO 805 LOC A-2,AHOME,,81271,MX
0305 L LOS MOCHIS,BLVD. CENTENARIO No. 805 PTE,ESQ ANTONIO ROSALES,,81270,MX
A960 LOS MOCHIS PLAZA FIESTA,BLVD ANTONIO ROSALES LOC 1,AHOME LOS MOCHIS,,81200,MX
A905 PASEO LOS MOCHIS,BLVD CENTENARIO 805 LOC A-2,AHOME,,81200,MX
EM: SUC PLAZA LOS MOCHIS -OPERADORA,GUILLERMO PRIETO No. 459 LOCAL B,AHOME,,81200,MX
B882 WALMART GUASAVE,AV PASEO MIGUEL LEYSON PEREZ,GUASAVE,,81020,MX
B493 CASA LEY GUASAVE,AV ARTURO PEIBERT CAMACH SN,GUASAVE,,81040,MX
EM: AHUMADA CHAVEZ CARMEN ZAMIRA,JUAN CARRASCO 461,GUASAVE,,81000,MX
LOPEZ ZENDEJAS LUZ DEL CARMEN,CARRASCO SN,GUASAVE,,81000,MX
EM: LUGO GARCIA CARMEN MARIA,CUAUHTEMOC No. 38,GUASAVE,,81000,MX
1145 CULIACAN,BLVD. CARLOS SALINAS DE GORTARI,No. 1676 PTE. FRACCIONAMIENTO,,80000,MX
1145 CULIACAN,BLVD. CARLOS SALINAS DE GORTARI,No. 1676 PTE. FRACCIONAMIENTO,,80000,MX
B882 WALMART GUASAVE,AV PASEO MIGUEL LEYSON PEREZ,GUASAVE,,81020,MX
EM: AHUMADA CHAVEZ CARMEN ZAMIRA,JUAN CARRASCO 461,GUASAVE,,81000,MX
LOPEZ ZENDEJAS LUZ DEL CARMEN,CARRASCO SN,GUASAVE,,81000,MX
EM: LUGO GARCIA CARMEN MARIA,CUAUHTEMOC No. 38,GUASAVE,,81000,MX
B493 CASA LEY GUASAVE,AV ARTURO PEIBERT CAMACH SN,GUASAVE,,81040,MX
RICHARD INZUNZA MARIA DE JESUS,BLVD GRAL ANTONIO ROSALES 255,GUAMUCHIL,,81400,MX
B030 GUAMUCHIL PLAZA EVORA,BLVD ANTONIO ROSALES SN LOC 12,SALVADOR ALVARDO GUAMUCHIL,,81460,MX
B728 SENDERO LOS MOCHIS,BLVD ANTONIO ROSALES 2300 LOC D3,AHOME,,81210,MX
A740 TORREON GALERIAS LA LAGUNA,PERIF RAUL LOPEZ SANCHEZ 6000 L12,TORREON,,27018,MX
A619 COPPEL SAN PEDRO DE LAS COLINA,BLVD TORREON 506,SAN PEDRO,,27800,MX
1001 TORREON,CALZADA SALTILLO 400,TORREON,,27267,MX
B297 TORREON SEARS GALERIAS,PERIF RUAL LOPEZ SANCHEZ 6000,TORREON,,27100,MX
A739 TORREON PLAZA 4 CAMINOS,BLVD INDEPENDENCIA 1300 LOC 103,TORREON,,27010,MX
EM: SUC. 06 TORREON (TOR) - OPTICAS,AV JUAREZ No. 1534,TORREON,,27000,MX
A990 GOMEZ PALACIO CENTRO,AV MORELOS NTE 372,GOMEZ PALACIO,,35000,MX
B284 GOMEZ PALACIO SEARS,BLVD MIGUEL ALEMAN S/N,GOMEZ PALACIO,,35080,MX
LUJAN ACOSTA MARIA ELENA,IDELFONSO FUENTES No. 527 SUR,TORREON,,27000,MX
JUAREZ PACHECO ELISEO,BLVD. MIGUEL ALEMAN No. 425 PTE,GOMEZ PALACIO,,35080,MX
B434 TORREON SORIANA,CLZDA DIVISION DEL NORTE  950,TORREON,,27276,MX
1019 GOMEZ PALACIO,BLVD MIGUEL ALEMAN NO 117 OTE,FLORES MAGON,,35000,MX
B243 SORIANA LAS ROSAS,BLVD MIGUEL ALEMAN 1060,GOMEZ PALACIO,,35000,MX
DELGADO MORALES CYNTHIA ELIZABETH,AV. MORELOS 610 PTE,TORREON,,27000,MX
DE LA HOYA OLVERA ALEJANDRA,AV JUAREZ 1822 2DO PISO,TORREON,,27000,MX
OLVERA DEL MORAL MARIA YOLANDA,JUAREZ 1822 OTE,TORREON,,27000,MX
DEL TORO AMEZCUA ARLETTE MICHELLE,AV JUAREZ 1822,TORREON,,27000,MX
NERI MARTINEZ NORMA LETICIA,JUAREZ 246 PONIENTE,TORREON,,27000,MX
A958 TORREON CENTRO,AV MORELOS PTE 1184,TORREON,,27000,MX
A618 COPPEL BOULEVARD (MATAMOROS),AV CUAUHTEMOC,MATAMOROS,,27446,MX
"CIA COMERCIAL CIMACO, SA DE CV",AV HIDALGO No. 399 PTE,COL TORREON CENTRO,,27000,MX
"OPTICAS FRANKLIN, S.DE R.L DE C.V.",AV JUAREZ 1534,TORREON,,27000,MX
EM: SUC. 69 TORREON ALMANARA (TAL),RAUL LOPEZ SANCHEZ 500 LOC 36,TORREON,,27018,MX
PEREZ MORALES ELIZABETH,CALZ. MANUEL GOMEZ MORIN 609,TORREON,,27276,MX
A619 COPPEL SAN PEDRO DE LAS COLINA,BLVD TORREON 506,SAN PEDRO,,27800,MX
B787 PLAZOLETA GARCIA,BLVD HERIBERTO CASTILLO MARTINEZ,GARCIA,,66000,MX
A779 GALERIAS SALTILLO,BLVD NAZARIO ORTIZ GARZA L-231,SALTILLO,,25260,MX
EM: VARGAS AVDEEVA ANAIS YAROSLAVA,BLVD CTRO DE CONVENCIONES 443,SALTILLO,,25016,MX
0065 L SALTILLO,BLVD NAZARIO S ORTIZ GARZA 2345,"COL TANQUE DE PENA, SALTILLO",,25279,MX
EM: SUC. 21 SENDERO SALTILLO (SSA),CARR A LOS GONZALEZ 365 LOC 1G,SALTILLO,,25203,MX
A470 CIMACO SALTILLO,CARR. LOS GONZALEZ 365,SALTILLO,,25203,MX
OPTICOS Y ACCESORIOS VISUALES,AV UNIVERSIDAD No. 578,SALTILLO,,25260,MX
A897 SENDERO SALTILLO,CARR LOS GONZALEZ 365,SALTILLO,,25023,MX
SERVICIOS DE SALUD VISUAL,BLVD FUNDADORES 7540 INT 3,SALTILLO,,25294,MX
EM: SUC. 16 SALTILLO (SAL) - OPTICA,ALDAMA NUM. 558 PONIENTE,SALTILLO,,25000,MX
1004 SALTILLO,PERIFERICO LUIS ECHEVERRÍA 6385,SALTILLO,,25020,MX
B042 SENDERO LINCOLN,AV ABRAHAM LINCOLN 4001 LOC 4-D,MONTERREY,,64346,MX
1032 PUERTA DE HIERRO,AV ABRAHAM LINCOLN 4001-A,MONTERREY,,64346,MX
CUELLAR CORTES ROBERTO,AV ABRAHAM LINCOLN 8209 L-10,MONTERREY,,64346,MX
SANCHEZ VALDES EDGAR ADRIAN,MOCTEZUMA No. 1860,SALTILLO,,25198,MX
EM: BARRERA ESCAMILLA JESUS ALIVER,AV CUMBRES ELITE 299 INT 115,MONTERREY,,64100,MX
A957 SALTILLO CENTRO,ALLENDE 302,SANTILLO,,25000,MX
A714 PLAZA CUMBRES,AV HACIENDA PENUELAS 6771,MONTERREY,,64349,MX
A959 MTY HIPERMART,ALEJANDRO DE RODAS 3102 LOC 14-A,MONTERREY,,64610,MX
1007 SAN JERONIMO,BLVD ROGELIO CANTU GOMEZ 900,MONTERREY,,64630,MX
EM: SUC. 40 LINCOLN (LIN) - OPTICAS,AV ABRAHAM LINCOLN 4001 LOC 1-F,MONTERREY,,64346,MX
B436 SORIANA SAN PEDRO,HUMBERTO LOBO 520,SAN PEDRO DE LOS GARZA GARCIA,,66200,MX
B879 PUNTO VALLE MTY,RIO MISSOURI 555 L304,SAN PEDRO GARZA GARCIA,,66220,MX
0031 L MONTERREY GALERIAS,AV. JOSE ELEUTERIO GONZALEZ 550,COL. VISTA HERMOSA MONTERREY,,64620,MX
1043 MONTERREY GALERIAS,AV INSURGENTES 2500,COL. VISTA HERMOSA,,64630,MX
B304 SEARS MONTERREY,FELIPE BANAVIDES 2500,MONTERREY,,65620,MX
A774 GALERIAS MONTERREY,FELIPE BENAVIDES 2500 LOC 181,MONTERREY,,64620,MX
1021 LINCOLN,DR. JOSE ELEUTERIO 3501 A,MONTERREY,,64320,MX
EM: SUC. 33 SENDERO MTY (SEN) -,AV SENDERO 130 NTE LOC 3 BLOQUE H,GENERAL ESCOBEDO,,66050,MX
A907 AMPL PLAZA FIESTA ANAHUAC,V MANUEL BARRAGAN 325 1067,SN NICOLAS DE LOS GARZA,,66457,MX
B279 MONTERREY SEARS ANAHUAC,AV MANUEL BARRAGAN 325,SAN NICOLAS DE LOS GARZA,,66400,MX
EM: ILLAN RAMIREZ GENOVEVA,RIO AMAZONAS No. 409 LOC. 8,SAN PEDRO GARZA GARCÍA,,66220,MX
SERVICIOS Y ASESORIAS LOMA LARGA,AV LA CLINICA 2520 DESP 221,MONTERREY,,64718,MX
A761 PASEO SAN PEDRO,JOSE VASCONCELOS 402 LOC 268,SN PEDRO GARZA GARCIA,,66220,MX
B195 OAH PHO NL MONTERREY VASCONCEL,JOSE VASCONCELOS 402,SAN PEDRO GARZA GARCIA,,66220,MX
KHROMA OPTICA SA DE CV,AV GOMEZ MORIN No 300,SAN PEDRO GARZA GARCIA,,66225,MX
1045 MONTERREY SAN AGUSTIN,AV. LAZARO CARDENAS No. 314,COL. DEL VALLE,,66259,MX
FLORES CASTILLO ESTEBAN,CALLE JUAREZ No. 200 OTE,SAN NICOLAS DE LOS GARZA,,66400,MX
1029 UNIVERSIDAD,AV UNIVERSIDAD  103,SAN NICOLAS DE LOS GARZA,,66450,MX
OFTALMOINTEGRA DE MONTERREY,DAVID ALFARO SIQUEIROS 104 PISO 9,COL VALLE OTE,,66269,MX
A903 SENDERO APODACA,AV CONCORDIA 800,APODACA,,66612,MX
EM: SUC. 56 SENDERO APODACA (APO) -,AV CONCORDIA 800 LOC F-01,APODACA,,66612,MX
A877 PLAZA BELLA HEB SENDERO,AV SENDERO DIVISORIO 1001,GENERAL ESCOBEDO,,66059,MX
EM: SUC. 33 SENDERO MTY (SEN) -,AV SENDERO 130 NTE LOC 3 BLOQUE H,GENERAL ESCOBEDO,,66050,MX
MASCARENAS HINOJOSA MAURICIO,MONTES URALES No. 1034,SAN NICOLÁS DE LOS GARZA,,66460,MX
EM: SUC. 29 APODACA (PFE) -,CARR. MIGUEL ALEMAN 889 KM18 L1F,APODACA,,66600,MX
FLORES CASTILLO ESTEBAN,CALLE JUAREZ No. 200 OTE,SAN NICOLAS DE LOS GARZA,,66400,MX
A893 CITADEL,AV ROMULO GARZA 410 LOC G-06,SAN NICOLAS DE LOS GARZA,,66477,MX
1185 MONTERREY STIVA LA FE,AV. ROMULO GARZA No. 410 SA-1,"COL. LA FE, PZA COMERCIAL CITADEL",,66477,MX
1029 UNIVERSIDAD,AV UNIVERSIDAD  103,SAN NICOLAS DE LOS GARZA,,66450,MX
B279 MONTERREY SEARS ANAHUAC,AV MANUEL BARRAGAN 325,SAN NICOLAS DE LOS GARZA,,66400,MX
A907 AMPL PLAZA FIESTA ANAHUAC,V MANUEL BARRAGAN 325 1067,SN NICOLAS DE LOS GARZA,,66457,MX
B307 SEARS STIVA MONTERREY,AV ROMULO GARZA 410,SN NICOLAS DE LOS GARZA,,66470,MX
CUELLAR CORTES ROBERTO,AV ABRAHAM LINCOLN 8209 L-10,MONTERREY,,64346,MX
B042 SENDERO LINCOLN,AV ABRAHAM LINCOLN 4001 LOC 4-D,MONTERREY,,64346,MX
1032 PUERTA DE HIERRO,AV ABRAHAM LINCOLN 4001-A,MONTERREY,,64346,MX
A904 MULTIPLAZA LINDAVISTA,AV MIGUEL ALEMAN 5064 LOC 122,GUADALUPE,,67130,MX
OFTALMOLOGIA CLINICA APLICADA,BEGONIA 1195,MONTERREY,,64520,MX
EM: BARRERA ESCAMILLA JESUS ALIVER,AV CUMBRES ELITE 299 INT 115,MONTERREY,,64100,MX
A029 PASEO LA FE,AV MIGUEL ALEMAN 200 A-12,SAN NICOLAS DE LOS GARZA,,66470,MX
B034 CENTRICA MONTERREY,AV VICENTE GUERRERO 2500,MONTERREY,,64550,MX
EM: SUC. 40 LINCOLN (LIN) - OPTICAS,AV ABRAHAM LINCOLN 4001 LOC 1-F,MONTERREY,,64346,MX
A714 PLAZA CUMBRES,AV HACIENDA PENUELAS 6771,MONTERREY,,64349,MX
A959 MTY HIPERMART,ALEJANDRO DE RODAS 3102 LOC 14-A,MONTERREY,,64610,MX
EM: SUC. MONTERREY - OPERADORA,AV. BENITO JUAREZ SUR 123,MONTERREY,,64000,MX
1021 LINCOLN,DR. JOSE ELEUTERIO 3501 A,MONTERREY,,64320,MX
A994 MTY FAMSA CENTRO,AV CRISTOBAL COLON 601,MONTERREY,,64000,MX
"OPTICAS PREMIER, S.A. DE C.V.",COLEGIO CIVIL 860 NTE.,MONTERREY,,64000,MX
EM: SUC. 11 CUAUHTEMOC (CUA) -,CUAUHTEMOC NUM. 902 NORTE,MONTERREY,,64000,MX
0031 L MONTERREY GALERIAS,AV. JOSE ELEUTERIO GONZALEZ 550,COL. VISTA HERMOSA MONTERREY,,64620,MX
SALAZAR MARTINEZ NOE,EMILIO CARRANZA No. 122 SUR,MONTERREY,,64000,MX
EM: SUC. 08 ARCADIA (ARC) - OPTICAS,AV. ELOY CAVAZOS 3301 INT. L-23,GUADALUPE,,67170,MX
BAUTISTA GAYTAN ALEJANDRA,AV CHAPULTEPEC 1836,MONTERREY,,64800,MX
1007 SAN JERONIMO,BLVD ROGELIO CANTU GOMEZ 900,MONTERREY,,64630,MX
GONZALEZ GARZA BERTHA,JUAN I RAMON OTE 314,MONTERREY,,64000,MX
EM: SUC. 39 PADRE MIER (MTY) - OPTI,PADRE MIER NUM 455 OESTE,MONTERREY,,64000,MX
B264 MTY. SEARS CENTRO,AV PADRE MIER 143,MONTERREY,,64000,MX
A979 MTY PADRE MIER,PADRE MIER PTE 159,MONTERREY,,64000,MX
A774 GALERIAS MONTERREY,FELIPE BENAVIDES 2500 LOC 181,MONTERREY,,64620,MX
B304 SEARS MONTERREY,FELIPE BANAVIDES 2500,MONTERREY,,65620,MX
A653 COPPEL LAS FLORES,BLVD MIGUEL ALEMAN 101,MIGUEL ALEMAN,,88300,MX
STARR VISION CENTER PLLC,280 W 2ND ST,RIO GRANDE CITY,TX,78582,US
A982 PLAZA CADEREYTA,BLVD REVOLUCION 1103 LOC D07,CADEREYTA JIMENEZ,,67480,MX
EM: SUC. 44  PERIFERICO (PER) - OPT,CARR MTY-REYNOSA 1000 LOC 2G,REYNOSA,,88736,MX
1014 REYNOSA,BLVD MIGUEL HIDALGO S/N,REYNOSA,,88710,MX
B139 PLAZA PERIFERICO,CARR LIBRE MONTERREY-REYNOSA S/N LO,REYNOSA,,88720,MX
A882 REYNOSA PERIFERICO,CARR REYNOSA MTY CRUC LOC D29,REYNOSA,,88736,MX
GONZALEZ MELENDEZ MARIA GUADALUPE,AV. AMERICO VILLAREAL GUERRA,REYNOSA,,88727,MX
EM: GONZALEZ MELENDEZ MARIA GUDALUP,AV. AMERICO VILLAREAL GUERRA S/N,REYNOSA,,88727,MX
PALACIOS THRASHER PATRICIA,AGUASCALIENTES NUM 265,REYNOSA,,88630,MX
ALANIS RIVERA JAIME EDUARDO,PORFIRIO DIAZ No. 820 LOC. C,REYNOSA,,88500,MX
A972 REYNOSA,PORFIRIO DIAZ 825,REYNOSA,,88500,MX
VELA MARIN GUSTAVO ARMANDO,FRANCISCO I MADERO 1190,REYNOSA,,88560,MX
PROVISTA OFTALMOLOGIA DE ALTA,FRANCISCO I MADERO 1190 LOC 1A,REYNOSA,,88500,MX
RODRIGUEZ MARTINEZ DORA ELIA,FCO. I. MADERO 1408 C. DEL PRADO,REYNOSA,,88560,MX
CONTRERAS CORREA MARIA CONCEPCION,PORFIRIO DIAZ 820 LOC B,REYNOSA,,88500,MX
TORRES RODRIGUEZ RENATO,PORFIRIO DIAZ No. 935 NORTE,REYNOSA,,88500,MX
PORTALES GONZALEZ MAGDA IRASEMA,PORFIRIO DIAZ NTE 960,REYNOSA,,88500,MX
FLORES ARANA ALFONSO,PORFIRIO DIAZ 866,REYNOSA,,88500,MX
IRIARTE MARIA DEL CARMEN,PORFIRIO DIAZ No. 910,REYNOSA,,88500,MX
ESPINOSA RODRIGUEZ ROSA IMELDA,JUAREZ 790 NORTE,REYNOSA,,88500,MX
BONALES MARTINEZ MIGUEL,ZARAGOZA No. 802-B,REYNOSA,,88500,MX
EM: ALFARO ARECHAR MARTIN,PORFIRIO DIAZ No. 910,REYNOSA,,88500,MX
EM: SUC. 24 REYNOSA (REY) - OPTICAS,MORELOS Y PORFIRIO DIAZ 800,REYNOSA,,88500,MX
PA SHAH EYE CENTER,1506 E GRIFFIN PKWY,MISSION,TX,78572-2424,US
CLEAR FOCUS VISION ASSOCIATES PA,521 S 10TH ST,MCALLEN,TX,78501-4956,US
EM: GUZMAN DORANTES  NELLY,18 DE MARZO No. 227,RIO BRAVO,,88940,MX
STARR VISION CENTER PLLC,280 W 2ND ST,RIO GRANDE CITY,TX,78582,US
FIONA KOLIA OD PA,7400 N 10TH ST STE F,MCALLEN,TX,78504-7707,US
GUZMAN DORANTES NELLY,FRANCISCO I MADERO  No. 807,RÍO BRAVO,,88900,MX
A581 COPPEL MADERO (RIO BRAVO),AV FRANCISCO I. MADERO 618,RIO BRAVO,,88900,MX
A653 COPPEL LAS FLORES,BLVD MIGUEL ALEMAN 101,MIGUEL ALEMAN,,88300,MX
VALLE VISTA OPTICAL,2000 S EXPRESSWAY 83 STE F9,HARLINGEN,TX,78552,US
A581 COPPEL MADERO (RIO BRAVO),AV FRANCISCO I. MADERO 618,RIO BRAVO,,88900,MX
GUZMAN DORANTES NELLY,FRANCISCO I MADERO  No. 807,RÍO BRAVO,,88900,MX
A645 COPPEL PATIO MATAMOROS,AV CONSTITUYENTES 300,MATAMOROS,,87348,MX
B175 SENDERO MATAMOROS,AV CONSTITUYENTES 300 LOC 22,MATAMOROS,,87315,MX
EM: GUZMAN DORANTES  NELLY,18 DE MARZO No. 227,RIO BRAVO,,88940,MX
RAMIREZ ROY AIDA MANUELA,CALLE 7A ENTRE ABASOLO,MATAMOROS,,87300,MX
EYEWEAR DESIGNS,419 E 12TH ST,BROWNSVILLE,TX,78520-5015,US
MARTINEZ RAMIREZ DAVID,CALLE 7 No. 1402,MATAMOROS,,87300,MX
A666 COPPEL BLVD ABASOLO,ABASOLO 92,MATAMOROS,,87300,MX
EM: DELGADO TAPIA GUILLERMO,PRIMERA ESQ. TERAN No. 503 LOC 5,MATAMOROS,,87300,MX
PARDO OCHOA DAISY,SEXTA No 1213 ABASOLO Y GONZALEZ,MATAMOROS,,87300,MX
BARRERA EYE CENTER PLLC,2485 HUDSON BLVD,BROWNSVILLE,TX,78526,US
EM: OPTICAS INTERAMERICANA SA DE CV,GONZALEZ No. 38 5TA ESQ,MATAMOROS,,87300,MX
AVILA MARTINEZ HUGO,GONZALEZ No. 38,MATAMOROS,,87300,MX
A553 COPPEL MATAMOROS,AV PEDRO CARDENAS 1901,MATAMOROS,,87390,MX
OPTICAS INTERAMERICANA SA DE CV,AV. PEDRO CARDENAS 1901 LOC. 30,MATAMOROS,,87390,MX
A830 MATAMOROS PLAZA,AV PEDRO CARDENAS LOC 1 Y 2,MATAMOROS,,87390,MX
A634 COPPEL JUAREZ (MATAMOROS),AV DEL NINO 41,MATAMOROS,,87455,MX
B425 DEVLYN SORIANA MATAMOROS,AV GRAL. LAURO VILLAR 1203 LOC 39,MATAMOROS,,87400,MX
CONTRERAS CORREA MARIA CONCEPCION,PORFIRIO DIAZ 820 LOC B,REYNOSA,,88500,MX
EM: ALFARO ARECHAR MARTIN,PORFIRIO DIAZ No. 910,REYNOSA,,88500,MX
BONALES MARTINEZ MIGUEL,ZARAGOZA No. 802-B,REYNOSA,,88500,MX
TORRES RODRIGUEZ RENATO,PORFIRIO DIAZ No. 935 NORTE,REYNOSA,,88500,MX
ESPINOSA RODRIGUEZ ROSA IMELDA,JUAREZ 790 NORTE,REYNOSA,,88500,MX
EM: SUC. 24 REYNOSA (REY) - OPTICAS,MORELOS Y PORFIRIO DIAZ 800,REYNOSA,,88500,MX
IRIARTE MARIA DEL CARMEN,PORFIRIO DIAZ No. 910,REYNOSA,,88500,MX
PORTALES GONZALEZ MAGDA IRASEMA,PORFIRIO DIAZ NTE 960,REYNOSA,,88500,MX
FLORES ARANA ALFONSO,PORFIRIO DIAZ 866,REYNOSA,,88500,MX
RODRIGUEZ MARTINEZ DORA ELIA,FCO. I. MADERO 1408 C. DEL PRADO,REYNOSA,,88560,MX
VELA MARIN GUSTAVO ARMANDO,FRANCISCO I MADERO 1190,REYNOSA,,88560,MX
PROVISTA OFTALMOLOGIA DE ALTA,FRANCISCO I MADERO 1190 LOC 1A,REYNOSA,,88500,MX
CLEAR FOCUS VISION ASSOCIATES PA,521 S 10TH ST,MCALLEN,TX,78501-4956,US
A972 REYNOSA,PORFIRIO DIAZ 825,REYNOSA,,88500,MX
